fc,ds,dimension,promise,arrival,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units_from_shipment_data,cumulative_route_assignment
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.15,not_defined,0,"('r47', 'r92', 'r427', 'r4106', 'r5306')",2.0,"[('r47', 2)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.15,not_defined,0,"('r92', 'r427', 'r5306')",9.0,"[('r92', 9)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.16,not_defined,0,"('r47', 'r92', 'r428', 'r4107', 'r5307')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.16,not_defined,0,"('r92', 'r428', 'r5307')",5.0,"[('r92', 5)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.17,not_defined,0,"('r47', 'r92', 'r429', 'r4108', 'r5308')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.17,not_defined,0,"('r92', 'r429', 'r5308')",4.0,"[('r92', 4)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.13,not_defined,0,"('r47', 'r92', 'r430', 'r4109', 'r5309')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.13,not_defined,0,"('r92', 'r430', 'r5309')",2.0,"[('r92', 2)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.14,not_defined,0,"('r47', 'r92', 'r431', 'r4110', 'r5310')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.14,not_defined,0,"('r92', 'r431', 'r5310')",6.0,"[('r92', 6)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.15,not_defined,0,"('r47', 'r92', 'r432', 'r4111', 'r5311')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.15,not_defined,0,"('r92', 'r432', 'r5311')",5.0,"[('r92', 5)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.15,not_defined,0,"('r47', 'r92', 'r433', 'r4112', 'r5312')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.15,not_defined,0,"('r92', 'r433', 'r5312')",5.0,"[('r92', 5)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.13,not_defined,0,"('r47', 'r92', 'r435', 'r4114', 'r5314')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.13,not_defined,0,"('r92', 'r435', 'r5314')",5.0,"[('r92', 5)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.13,not_defined,0,"('r47', 'r92', 'r436', 'r4115', 'r5315')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.13,not_defined,0,"('r92', 'r436', 'r5315')",2.0,"[('r92', 2)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.13,not_defined,0,"('r47', 'r92', 'r437', 'r4116', 'r5316')",2.0,"[('r47', 2)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.13,not_defined,0,"('r92', 'r437', 'r5316')",6.0,"[('r92', 6)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.1,not_defined,0,"('r47', 'r92', 'r438', 'r4117', 'r5317')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.1,not_defined,0,"('r92', 'r438', 'r5317')",5.0,"[('r92', 5)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.11,not_defined,0,"('r47', 'r92', 'r439', 'r4118', 'r5318')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.11,not_defined,0,"('r92', 'r439', 'r5318')",6.0,"[('r92', 6)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.11,not_defined,0,"('r47', 'r92', 'r440', 'r4119', 'r5319')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.11,not_defined,0,"('r92', 'r440', 'r5319')",6.0,"[('r92', 6)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.17,not_defined,0,"('r47', 'r92', 'r441', 'r4120', 'r5320')",2.0,"[('r47', 2)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.17,not_defined,0,"('r92', 'r441', 'r5320')",6.0,"[('r92', 6)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.1,not_defined,0,"('r47', 'r92', 'r442', 'r4121', 'r5321')",2.0,"[('r47', 2)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.1,not_defined,0,"('r92', 'r442', 'r5321')",8.0,"[('r92', 8)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.11,not_defined,0,"('r47', 'r92', 'r443', 'r4122', 'r5322')",1.0,"[('r47', 1)]"
BFL1,DPS1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.11,not_defined,0,"('r92', 'r443', 'r5322')",4.0,"[('r92', 4)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.84,not_defined,0,"('r465', 'r6825', 'r7275')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.84,not_defined,0,"('r465', 'r7275')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.98,not_defined,0,"('r466', 'r6826', 'r7276')",1.0,"[('r466', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.98,not_defined,0,"('r466', 'r7276')",3.0,"[('r466', 3)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.89,not_defined,0,"('r495', 'r7623', 'r7803')",2.0,"[('r495', 2)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.89,not_defined,0,"('r495', 'r7803')",8.0,"[('r495', 8)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.94,not_defined,0,"('r467', 'r6827', 'r7277')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.94,not_defined,0,"('r467', 'r7277')",1.0,"[('r467', 1)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.9,not_defined,0,"('r496', 'r7624', 'r7804')",1.0,"[('r496', 1)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.9,not_defined,0,"('r496', 'r7804')",5.0,"[('r496', 5)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.93,not_defined,0,"('r497', 'r7625', 'r7805')",2.0,"[('r497', 2)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.93,not_defined,0,"('r497', 'r7805')",6.0,"[('r497', 6)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.02,not_defined,0,"('r468', 'r6828', 'r7278')",1.0,"[('r468', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.02,not_defined,0,"('r468', 'r7278')",4.0,"[('r468', 4)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.97,not_defined,0,"('r469', 'r6829', 'r7279')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.97,not_defined,0,"('r469', 'r7279')",2.0,"[('r469', 2)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.99,not_defined,0,"('r470', 'r6830', 'r7280')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.99,not_defined,0,"('r470', 'r7280')",1.0,"[('r470', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.94,not_defined,0,"('r471', 'r6831', 'r7281')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.94,not_defined,0,"('r471', 'r7281')",1.0,"[('r7281', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.98,not_defined,0,"('r472', 'r6832', 'r7282')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.98,not_defined,0,"('r472', 'r7282')",1.0,"[('r472', 1)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.79,not_defined,0,"('r498', 'r7626', 'r7806')",0.0,
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.79,not_defined,0,"('r498', 'r7806')",2.0,"[('r498', 2)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.99,not_defined,0,"('r473', 'r6833', 'r7283')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.99,not_defined,0,"('r473', 'r7283')",1.0,"[('r473', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.1,not_defined,0,"('r474', 'r6834', 'r7284')",4.0,"[('r474', 4)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.1,not_defined,0,"('r474', 'r7284')",14.0,"[('r474', 14)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.85,not_defined,0,"('r499', 'r7627', 'r7807')",2.0,"[('r499', 2)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.85,not_defined,0,"('r499', 'r7807')",10.0,"[('r499', 10)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.88,not_defined,0,"('r500', 'r7628', 'r7808')",3.0,"[('r500', 3)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.88,not_defined,0,"('r500', 'r7808')",10.0,"[('r500', 10)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.84,not_defined,0,"('r501', 'r7629', 'r7809')",0.0,
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.84,not_defined,0,"('r501', 'r7809')",2.0,"[('r501', 2)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.11,not_defined,0,"('r502', 'r7630', 'r7810')",3.0,"[('r7630', 3)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.11,not_defined,0,"('r502', 'r7810')",11.0,"[('r502', 8), ('r7810', 3)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.01,not_defined,0,"('r475', 'r6835', 'r7285')",1.0,"[('r475', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.01,not_defined,0,"('r475', 'r7285')",2.0,"[('r475', 2)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.94,not_defined,0,"('r503', 'r7631', 'r7811')",0.0,
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.94,not_defined,0,"('r503', 'r7811')",1.0,"[('r503', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.0,not_defined,0,"('r476', 'r6836', 'r7286')",1.0,"[('r476', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.0,not_defined,0,"('r476', 'r7286')",3.0,"[('r476', 3)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.96,not_defined,0,"('r477', 'r6837', 'r7287')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.96,not_defined,0,"('r477', 'r7287')",2.0,"[('r477', 2)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.91,not_defined,0,"('r504', 'r7632', 'r7812')",0.0,
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.91,not_defined,0,"('r504', 'r7812')",1.0,"[('r504', 1)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.9,not_defined,0,"('r505', 'r7633', 'r7813')",0.0,
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.9,not_defined,0,"('r505', 'r7813')",1.0,"[('r505', 1)]"
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.89,not_defined,0,"('r506', 'r7634', 'r7814')",0.0,
BFL1,DSD2,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.89,not_defined,0,"('r506', 'r7814')",1.0,"[('r506', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.02,not_defined,0,"('r478', 'r6838', 'r7288')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.02,not_defined,0,"('r478', 'r7288')",1.0,"[('r478', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.11,not_defined,0,"('r479', 'r6839', 'r7289')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.11,not_defined,0,"('r479', 'r7289')",1.0,"[('r479', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.11,not_defined,0,"('r480', 'r6840', 'r7290')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.11,not_defined,0,"('r480', 'r7290')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.17,not_defined,0,"('r481', 'r6841', 'r7291')",2.0,"[('r481', 2)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.17,not_defined,0,"('r481', 'r7291')",10.0,"[('r481', 10)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.14,not_defined,0,"('r482', 'r6842', 'r7292')",3.0,"[('r482', 3)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.14,not_defined,0,"('r482', 'r7292')",11.0,"[('r482', 11)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.12,not_defined,0,"('r483', 'r6843', 'r7293')",4.0,"[('r483', 4)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.12,not_defined,0,"('r483', 'r7293')",14.0,"[('r483', 14)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.18,not_defined,0,"('r484', 'r6844', 'r7294')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.18,not_defined,0,"('r484', 'r7294')",1.0,"[('r484', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.08,not_defined,0,"('r485', 'r6845', 'r7295')",1.0,"[('r485', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.08,not_defined,0,"('r485', 'r7295')",3.0,"[('r485', 3)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.1,not_defined,0,"('r486', 'r6846', 'r7296')",4.0,"[('r486', 4)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.1,not_defined,0,"('r486', 'r7296')",13.0,"[('r486', 13)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.15,not_defined,0,"('r487', 'r6847', 'r7297')",2.0,"[('r487', 2)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.15,not_defined,0,"('r487', 'r7297')",10.0,"[('r487', 10)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.15,not_defined,0,"('r488', 'r6848', 'r7298')",2.0,"[('r488', 1), ('r6848', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.15,not_defined,0,"('r488', 'r7298')",7.0,"[('r488', 7)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.09,not_defined,0,"('r489', 'r6849', 'r7299')",4.0,"[('r489', 4)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.09,not_defined,0,"('r489', 'r7299')",17.0,"[('r489', 17)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.03,not_defined,0,"('r490', 'r6850', 'r7300')",4.0,"[('r6850', 4)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.03,not_defined,0,"('r490', 'r7300')",14.0,"[('r490', 14)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.06,not_defined,0,"('r491', 'r6851', 'r7301')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.06,not_defined,0,"('r491', 'r7301')",1.0,"[('r7301', 1)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.06,not_defined,0,"('r492', 'r6852', 'r7302')",4.0,"[('r492', 4)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.06,not_defined,0,"('r492', 'r7302')",14.0,"[('r492', 14)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.04,not_defined,0,"('r493', 'r6853', 'r7303')",4.0,"[('r493', 4)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.04,not_defined,0,"('r493', 'r7303')",16.0,"[('r493', 16)]"
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,4.1,not_defined,0,"('r494', 'r6854', 'r7304')",0.0,
BFL1,DSD1,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,4.1,not_defined,0,"('r494', 'r7304')",1.0,"[('r494', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.57,not_defined,0,"('r45', 'r90', 'r339', 'r2748', 'r3123')",3.0,"[('r45', 2), ('r90', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.57,not_defined,0,"('r90', 'r339', 'r3123')",12.0,"[('r339', 6), ('r90', 6)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.39,not_defined,0,"('r45', 'r90', 'r340', 'r2749', 'r3124')",1.0,"[('r2749', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.39,not_defined,0,"('r90', 'r340', 'r3124')",2.0,"[('r340', 1), ('r90', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.52,not_defined,0,"('r45', 'r90', 'r341', 'r2750', 'r3125')",1.0,"[('r45', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.52,not_defined,0,"('r90', 'r341', 'r3125')",2.0,"[('r341', 1), ('r90', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.37,not_defined,0,"('r45', 'r90', 'r342', 'r2751', 'r3126')",3.0,"[('r2751', 1), ('r45', 2)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.37,not_defined,0,"('r90', 'r342', 'r3126')",10.0,"[('r342', 8), ('r90', 2)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.39,not_defined,0,"('r45', 'r90', 'r343', 'r2752', 'r3127')",2.0,"[('r2752', 1), ('r45', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.39,not_defined,0,"('r90', 'r343', 'r3127')",9.0,"[('r343', 8), ('r90', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.41,not_defined,0,"('r45', 'r90', 'r344', 'r2753', 'r3128')",1.0,"[('r45', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.41,not_defined,0,"('r90', 'r344', 'r3128')",6.0,"[('r3128', 1), ('r344', 5)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.45,not_defined,0,"('r45', 'r90', 'r345', 'r2754', 'r3129')",0.0,
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.45,not_defined,0,"('r90', 'r345', 'r3129')",2.0,"[('r345', 1), ('r90', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.45,not_defined,0,"('r45', 'r90', 'r346', 'r2755', 'r3130')",2.0,"[('r45', 2)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.45,not_defined,0,"('r90', 'r346', 'r3130')",9.0,"[('r346', 3), ('r90', 6)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.43,not_defined,0,"('r45', 'r90', 'r347', 'r2756', 'r3131')",2.0,"[('r45', 2)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.43,not_defined,0,"('r90', 'r347', 'r3131')",9.0,"[('r347', 6), ('r90', 3)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.3,not_defined,0,"('r45', 'r90', 'r348', 'r2757', 'r3132')",1.0,"[('r348', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.3,not_defined,0,"('r90', 'r348', 'r3132')",3.0,"[('r348', 3)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.5,not_defined,0,"('r45', 'r90', 'r349', 'r2758', 'r3133')",3.0,"[('r45', 3)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.5,not_defined,0,"('r90', 'r349', 'r3133')",10.0,"[('r349', 3), ('r90', 7)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.35,not_defined,0,"('r45', 'r90', 'r350', 'r2759', 'r3134')",2.0,"[('r45', 2)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.35,not_defined,0,"('r90', 'r350', 'r3134')",7.0,"[('r350', 3), ('r90', 4)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.34,not_defined,0,"('r45', 'r90', 'r351', 'r2760', 'r3135')",1.0,"[('r45', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.34,not_defined,0,"('r90', 'r351', 'r3135')",3.0,"[('r351', 1), ('r90', 2)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.29,not_defined,0,"('r45', 'r90', 'r352', 'r2761', 'r3136')",3.0,"[('r352', 3)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.29,not_defined,0,"('r90', 'r352', 'r3136')",11.0,"[('r352', 11)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.38,not_defined,0,"('r45', 'r90', 'r353', 'r2762', 'r3137')",0.0,
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.38,not_defined,0,"('r90', 'r353', 'r3137')",2.0,"[('r3137', 1), ('r353', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.36,not_defined,0,"('r45', 'r90', 'r354', 'r2763', 'r3138')",1.0,"[('r45', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.36,not_defined,0,"('r90', 'r354', 'r3138')",3.0,"[('r354', 3)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.35,not_defined,0,"('r45', 'r90', 'r355', 'r2764', 'r3139')",1.0,"[('r2764', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.35,not_defined,0,"('r90', 'r355', 'r3139')",2.0,"[('r355', 1), ('r90', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.41,not_defined,0,"('r45', 'r90', 'r356', 'r2765', 'r3140')",2.0,"[('r90', 2)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.41,not_defined,0,"('r90', 'r356', 'r3140')",7.0,"[('r356', 6), ('r90', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.48,not_defined,0,"('r45', 'r90', 'r357', 'r2766', 'r3141')",2.0,"[('r45', 2)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.48,not_defined,0,"('r90', 'r357', 'r3141')",9.0,"[('r357', 2), ('r90', 7)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.5,not_defined,0,"('r45', 'r90', 'r358', 'r2767', 'r3142')",2.0,"[('r45', 2)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.5,not_defined,0,"('r90', 'r358', 'r3142')",6.0,"[('r358', 3), ('r90', 3)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.46,not_defined,0,"('r45', 'r90', 'r359', 'r2768', 'r3143')",2.0,"[('r45', 2)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.46,not_defined,0,"('r90', 'r359', 'r3143')",8.0,"[('r359', 2), ('r90', 6)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.58,not_defined,0,"('r45', 'r90', 'r360', 'r2769', 'r3144')",0.0,
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.58,not_defined,0,"('r90', 'r360', 'r3144')",2.0,"[('r360', 1), ('r90', 1)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.54,not_defined,0,"('r45', 'r90', 'r361', 'r2770', 'r3145')",2.0,"[('r90', 2)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 05:00:00,3.54,not_defined,0,"('r90', 'r361', 'r3145')",6.0,"[('r361', 3), ('r90', 3)]"
BFL1,DLA5,dim1,2021-05-12 23:59:59,2021-05-11 00:00:00,3.63,not_defined,0,"('r45', 'r90', 'r362', 'r2771', 'r3146')",1.0,"[('r45', 1)]"
