fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,amzl_optimal_flow,ddu_optimal_flow,3p_optimal_flow,optimal_flows_on_each_route
LAS7,DPS1,91103,dim1,2021-05-12 23:59:59,4.28,not_defined,0,['r80' 'r736' 'r4959'],3.157906279698808,2021-05-11 05:00:00,4.117067479277599e-08,1.0892928039995454e-09,3.1579062374388402,"{'r80': 4.117067479277599e-08, 'r736': 3.1579062374388402, 'r4959': 1.0892928039995454e-09}"
LAS7,DPS1,91104,dim1,2021-05-12 23:59:59,4.26,not_defined,0,['r59' 'r80' 'r737' 'r4400' 'r4960'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r737': 0.0, 'r4400': 0.0, 'r4960': 0.0}"
LAS7,DPS1,91104,dim1,2021-05-12 23:59:59,4.26,not_defined,0,['r80' 'r737' 'r4960'],3.157906279698808,2021-05-11 05:00:00,2.7447031615534476e-08,1.0892928039983145e-09,3.157906251162484,"{'r80': 2.7447031615534476e-08, 'r737': 3.157906251162484, 'r4960': 1.0892928039983145e-09}"
LAS7,DPS1,91105,dim1,2021-05-12 23:59:59,4.3,not_defined,0,['r59' 'r80' 'r738' 'r4401' 'r4961'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r738': 0.0, 'r4401': 0.0, 'r4961': 0.0}"
LAS7,DPS1,91105,dim1,2021-05-12 23:59:59,4.3,not_defined,0,['r80' 'r738' 'r4961'],1.894743767819285,2021-05-11 05:00:00,8.234228043790618e-08,1.1038964025809602e-09,1.8947436843731078,"{'r80': 8.234228043790618e-08, 'r738': 1.8947436843731078, 'r4961': 1.1038964025809602e-09}"
LAS7,DPS1,91106,dim1,2021-05-12 23:59:59,4.28,not_defined,0,['r59' 'r80' 'r739' 'r4402' 'r4962'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r739': 0.0, 'r4402': 0.0, 'r4962': 0.0}"
LAS7,DPS1,91106,dim1,2021-05-12 23:59:59,4.28,not_defined,0,['r80' 'r739' 'r4962'],3.157906279698808,2021-05-11 05:00:00,4.1170674792773447e-08,1.103896372493814e-09,3.157906237424237,"{'r80': 4.1170674792773447e-08, 'r739': 3.157906237424237, 'r4962': 1.103896372493814e-09}"
LAS7,DPS1,91107,dim1,2021-05-12 23:59:59,4.26,not_defined,0,['r59' 'r80' 'r740' 'r4403' 'r4963'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r740': 0.0, 'r4403': 0.0, 'r4963': 0.0}"
LAS7,DPS1,91107,dim1,2021-05-12 23:59:59,4.26,not_defined,0,['r80' 'r740' 'r4963'],4.421068791578332,2021-05-11 05:00:00,2.744702366186302e-08,1.103896359602032e-09,4.421068763027412,"{'r80': 2.744702366186302e-08, 'r740': 4.421068763027412, 'r4963': 1.103896359602032e-09}"
LAS7,DPS1,91108,dim1,2021-05-12 23:59:59,4.28,not_defined,0,['r59' 'r80' 'r741' 'r4404' 'r4964'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r741': 0.0, 'r4404': 0.0, 'r4964': 0.0}"
LAS7,DPS1,91108,dim1,2021-05-12 23:59:59,4.28,not_defined,0,['r80' 'r741' 'r4964'],1.2631625118795233,2021-05-11 05:00:00,4.1170768729176754e-08,1.1113460529693512e-09,1.2631624695974084,"{'r80': 4.1170768729176754e-08, 'r741': 1.2631624695974084, 'r4964': 1.1113460529693512e-09}"
LAS7,DPS1,91201,dim1,2021-05-12 23:59:59,4.34,not_defined,0,['r59' 'r80' 'r742' 'r4405' 'r4965'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r742': 0.0, 'r4405': 0.0, 'r4965': 0.0}"
LAS7,DPS1,91201,dim1,2021-05-12 23:59:59,4.34,not_defined,0,['r80' 'r742' 'r4965'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r80': 0.0, 'r742': 0.0, 'r4965': 0.0}"
LAS7,DPS1,91202,dim1,2021-05-12 23:59:59,4.33,not_defined,0,['r59' 'r80' 'r743' 'r4406' 'r4966'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r743': 0.0, 'r4406': 0.0, 'r4966': 0.0}"
LAS7,DPS1,91202,dim1,2021-05-12 23:59:59,4.33,not_defined,0,['r80' 'r743' 'r4966'],3.157906279698808,2021-05-11 05:00:00,3.157906113946665,1.0750703572752452e-09,1.646770755899803e-07,"{'r80': 3.157906113946665, 'r743': 1.646770755899803e-07, 'r4966': 1.0750703572752452e-09}"
LAS7,DPS1,91203,dim1,2021-05-12 23:59:59,4.33,not_defined,0,['r59' 'r80' 'r744' 'r4407' 'r4967'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r744': 0.0, 'r4407': 0.0, 'r4967': 0.0}"
LAS7,DPS1,91203,dim1,2021-05-12 23:59:59,4.33,not_defined,0,['r80' 'r744' 'r4967'],1.2631625118795233,2021-05-11 05:00:00,1.263162346125843,1.0750704215461498e-09,1.6467861033715935e-07,"{'r80': 1.263162346125843, 'r744': 1.6467861033715935e-07, 'r4967': 1.0750704215461498e-09}"
LAS7,DPS1,91204,dim1,2021-05-12 23:59:59,4.34,not_defined,0,['r59' 'r80' 'r745' 'r4408' 'r4968'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r745': 0.0, 'r4408': 0.0, 'r4968': 0.0}"
LAS7,DPS1,91204,dim1,2021-05-12 23:59:59,4.34,not_defined,0,['r80' 'r745' 'r4968'],1.2631625118795233,2021-05-11 05:00:00,1.2631624284574485,1.0821348060955495e-09,8.2339939408838e-08,"{'r80': 1.2631624284574485, 'r745': 8.2339939408838e-08, 'r4968': 1.0821348060955495e-09}"
LAS7,DPS1,91205,dim1,2021-05-12 23:59:59,4.33,not_defined,0,['r59' 'r80' 'r746' 'r4409' 'r4969'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r746': 0.0, 'r4409': 0.0, 'r4969': 0.0}"
LAS7,DPS1,91205,dim1,2021-05-12 23:59:59,4.33,not_defined,0,['r80' 'r746' 'r4969'],2.5263250237590467,2021-05-11 05:00:00,2.5263248579924222,1.0892925912724848e-09,1.6467733252932807e-07,"{'r80': 2.5263248579924222, 'r746': 1.6467733252932807e-07, 'r4969': 1.0892925912724848e-09}"
LAS7,DPS1,91206,dim1,2021-05-12 23:59:59,4.32,not_defined,0,['r59' 'r80' 'r747' 'r4410' 'r4970'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r747': 0.0, 'r4410': 0.0, 'r4970': 0.0}"
LAS7,DPS1,91206,dim1,2021-05-12 23:59:59,4.32,not_defined,0,['r80' 'r747' 'r4970'],3.78948753563857,2021-05-11 05:00:00,0.5208502718072333,1.0892928025722618e-09,3.2686372627420446,"{'r80': 0.5208502718072333, 'r747': 3.2686372627420446, 'r4970': 1.0892928025722618e-09}"
LAS7,DPS1,91207,dim1,2021-05-12 23:59:59,4.32,not_defined,0,['r59' 'r80' 'r748' 'r4411' 'r4971'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r748': 0.0, 'r4411': 0.0, 'r4971': 0.0}"
LAS7,DPS1,91207,dim1,2021-05-12 23:59:59,4.32,not_defined,0,['r80' 'r748' 'r4971'],1.2631625118795233,2021-05-11 05:00:00,0.3646247773422916,1.0821350712991598e-09,0.8985377334550969,"{'r80': 0.3646247773422916, 'r748': 0.8985377334550969, 'r4971': 1.0821350712991598e-09}"
LAS7,DPS1,91208,dim1,2021-05-12 23:59:59,4.3,not_defined,0,['r59' 'r80' 'r749' 'r4412' 'r4972'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r749': 0.0, 'r4412': 0.0, 'r4972': 0.0}"
LAS7,DPS1,91208,dim1,2021-05-12 23:59:59,4.3,not_defined,0,['r80' 'r749' 'r4972'],1.894743767819285,2021-05-11 05:00:00,8.23422804378634e-08,1.0750706037360248e-09,1.894743684401934,"{'r80': 8.23422804378634e-08, 'r749': 1.894743684401934, 'r4972': 1.0750706037360248e-09}"
LAS7,DPS1,91210,dim1,2021-05-12 23:59:59,4.52,not_defined,0,['r59' 'r80' 'r750' 'r4413' 'r4973'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r750': 0.0, 'r4413': 0.0, 'r4973': 0.0}"
LAS7,DPS1,91210,dim1,2021-05-12 23:59:59,4.52,not_defined,0,['r80' 'r750' 'r4973'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r80': 0.0, 'r750': 0.0, 'r4973': 0.0}"
LAS7,DPS3,91301,dim1,2021-05-12 23:59:59,4.56,not_defined,0,['r58' 'r79' 'r782' 'r6158' 'r6305'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r58': 0.0, 'r79': 0.0, 'r782': 0.0, 'r6158': 0.0, 'r6305': 0.0}"
LAS7,DPS3,91301,dim1,2021-05-12 23:59:59,4.56,not_defined,0,['r79' 'r782' 'r6305'],2.5263250237590467,2021-05-11 05:00:00,2.526325016786114,8.936910712663135e-10,6.0792487500988515e-09,"{'r79': 2.526325016786114, 'r782': 6.0792487500988515e-09, 'r6305': 8.936910712663135e-10}"
LAS7,DPS3,91302,dim1,2021-05-12 23:59:59,4.52,not_defined,0,['r58' 'r79' 'r783' 'r6159' 'r6306'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r58': 0.0, 'r79': 0.0, 'r783': 0.0, 'r6159': 0.0, 'r6306': 0.0}"
LAS7,DPS3,91302,dim1,2021-05-12 23:59:59,4.52,not_defined,0,['r79' 'r783' 'r6306'],4.421068791578332,2021-05-11 05:00:00,4.421068783522134,9.237697120590293e-10,7.132430021978929e-09,"{'r79': 4.421068783522134, 'r783': 7.132430021978929e-09, 'r6306': 9.237697120590293e-10}"
LAS7,DPS3,91307,dim1,2021-05-12 23:59:59,4.49,not_defined,0,['r58' 'r79' 'r784' 'r6160' 'r6307'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r58': 0.0, 'r79': 0.0, 'r784': 0.0, 'r6160': 0.0, 'r6307': 0.0}"
LAS7,DPS3,91307,dim1,2021-05-12 23:59:59,4.49,not_defined,0,['r79' 'r784' 'r6307'],3.157906279698808,2021-05-11 05:00:00,3.1579062705774854,9.237697210833878e-10,8.197551767242435e-09,"{'r79': 3.1579062705774854, 'r784': 8.197551767242435e-09, 'r6307': 9.237697210833878e-10}"
LAS7,DPS3,91320,dim1,2021-05-12 23:59:59,4.63,not_defined,0,['r58' 'r79' 'r785' 'r6161' 'r6308'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r58': 0.0, 'r79': 0.0, 'r785': 0.0, 'r6161': 0.0, 'r6308': 0.0}"
LAS7,DPS3,91320,dim1,2021-05-12 23:59:59,4.63,not_defined,0,['r79' 'r785' 'r6308'],5.684231303457855,2021-05-11 05:00:00,5.6842312977792435,8.476887167276967e-10,4.830908246386078e-09,"{'r79': 5.6842312977792435, 'r785': 4.830908246386078e-09, 'r6308': 8.476887167276967e-10}"
LAS7,DPS3,91356,dim1,2021-05-12 23:59:59,4.45,not_defined,0,['r58' 'r79' 'r786' 'r6162' 'r6309'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r58': 0.0, 'r79': 0.0, 'r786': 0.0, 'r6162': 0.0, 'r6309': 0.0}"
LAS7,DPS3,91356,dim1,2021-05-12 23:59:59,4.45,not_defined,0,['r79' 'r786' 'r6309'],3.157906279698808,2021-05-11 05:00:00,3.157906268507274,9.55943590477514e-10,1.0235594523709456e-08,"{'r79': 3.157906268507274, 'r786': 1.0235594523709456e-08, 'r6309': 9.55943590477514e-10}"
LAS7,DPS3,91361,dim1,2021-05-12 23:59:59,4.61,not_defined,0,['r58' 'r79' 'r788' 'r6164' 'r6311'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r58': 0.0, 'r79': 0.0, 'r788': 0.0, 'r6164': 0.0, 'r6311': 0.0}"
LAS7,DPS3,91361,dim1,2021-05-12 23:59:59,4.61,not_defined,0,['r79' 'r788' 'r6311'],1.894743767819285,2021-05-11 05:00:00,1.8947437618171965,8.700822890135148e-10,5.132003017181183e-09,"{'r79': 1.8947437618171965, 'r788': 5.132003017181183e-09, 'r6311': 8.700822890135148e-10}"
LAS7,DPS3,91362,dim1,2021-05-12 23:59:59,4.58,not_defined,0,['r58' 'r79' 'r789' 'r6165' 'r6312'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r58': 0.0, 'r79': 0.0, 'r789': 0.0, 'r6165': 0.0, 'r6312': 0.0}"
LAS7,DPS3,91362,dim1,2021-05-12 23:59:59,4.58,not_defined,0,['r79' 'r789' 'r6312'],5.052650047518093,2021-05-11 05:00:00,5.052650040986741,8.700822598241969e-10,5.661273174427666e-09,"{'r79': 5.052650040986741, 'r789': 5.661273174427666e-09, 'r6312': 8.700822598241969e-10}"
LAS7,DPS3,91364,dim1,2021-05-12 23:59:59,4.48,not_defined,0,['r58' 'r79' 'r790' 'r6166' 'r6313'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r58': 0.0, 'r79': 0.0, 'r790': 0.0, 'r6166': 0.0, 'r6313': 0.0}"
LAS7,DPS3,91364,dim1,2021-05-12 23:59:59,4.48,not_defined,0,['r79' 'r790' 'r6313'],3.157906279698808,2021-05-11 05:00:00,3.1579062701322327,9.395813058465566e-10,8.626988765271952e-09,"{'r79': 3.1579062701322327, 'r790': 8.626988765271952e-09, 'r6313': 9.395813058465566e-10}"
LAS7,DPS3,91367,dim1,2021-05-12 23:59:59,4.48,not_defined,0,['r58' 'r79' 'r791' 'r6167' 'r6314'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r58': 0.0, 'r79': 0.0, 'r791': 0.0, 'r6167': 0.0, 'r6314': 0.0}"
LAS7,DPS3,91367,dim1,2021-05-12 23:59:59,4.48,not_defined,0,['r79' 'r791' 'r6314'],6.315812559397616,2021-05-11 05:00:00,6.315812549836411,9.342509610857125e-10,8.626987391853609e-09,"{'r79': 6.315812549836411, 'r791': 8.626987391853609e-09, 'r6314': 9.342509610857125e-10}"
LAS7,DPS3,91377,dim1,2021-05-12 23:59:59,4.55,not_defined,0,['r58' 'r79' 'r792' 'r6168' 'r6315'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r58': 0.0, 'r79': 0.0, 'r792': 0.0, 'r6168': 0.0, 'r6315': 0.0}"
LAS7,DPS3,91377,dim1,2021-05-12 23:59:59,4.55,not_defined,0,['r79' 'r792' 'r6315'],1.894743767819285,2021-05-11 05:00:00,1.8947437606181452,8.888673818073036e-10,6.3122683910287135e-09,"{'r79': 1.8947437606181452, 'r792': 6.3122683910287135e-09, 'r6315': 8.888673818073036e-10}"
LAS7,DPS1,91501,dim1,2021-05-12 23:59:59,4.33,not_defined,0,['r59' 'r80' 'r752' 'r4415' 'r4975'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r752': 0.0, 'r4415': 0.0, 'r4975': 0.0}"
LAS7,DPS1,91501,dim1,2021-05-12 23:59:59,4.33,not_defined,0,['r80' 'r752' 'r4975'],0.6315812559397617,2021-05-11 05:00:00,0.6315810901973976,1.0612148961200062e-09,1.6468114903739905e-07,"{'r80': 0.6315810901973976, 'r752': 1.6468114903739905e-07, 'r4975': 1.0612148961200062e-09}"
LAS7,DPS1,91502,dim1,2021-05-12 23:59:59,4.34,not_defined,0,['r59' 'r80' 'r753' 'r4416' 'r4976'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r753': 0.0, 'r4416': 0.0, 'r4976': 0.0}"
LAS7,DPS1,91502,dim1,2021-05-12 23:59:59,4.34,not_defined,0,['r80' 'r753' 'r4976'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r80': 0.0, 'r753': 0.0, 'r4976': 0.0}"
LAS7,DPS1,91505,dim1,2021-05-12 23:59:59,4.36,not_defined,0,['r59' 'r80' 'r754' 'r4417' 'r4977'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r754': 0.0, 'r4417': 0.0, 'r4977': 0.0}"
LAS7,DPS1,91505,dim1,2021-05-12 23:59:59,4.36,not_defined,0,['r80' 'r754' 'r4977'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r80': 0.0, 'r754': 0.0, 'r4977': 0.0}"
LAS7,DPS1,91506,dim1,2021-05-12 23:59:59,4.35,not_defined,0,['r59' 'r80' 'r755' 'r4418' 'r4978'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r755': 0.0, 'r4418': 0.0, 'r4978': 0.0}"
LAS7,DPS1,91506,dim1,2021-05-12 23:59:59,4.35,not_defined,0,['r80' 'r755' 'r4978'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r80': 0.0, 'r755': 0.0, 'r4978': 0.0}"
LAS7,DPS1,91601,dim1,2021-05-12 23:59:59,4.37,not_defined,0,['r59' 'r80' 'r756' 'r4419' 'r4979'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r756': 0.0, 'r4419': 0.0, 'r4979': 0.0}"
LAS7,DPS1,91601,dim1,2021-05-12 23:59:59,4.37,not_defined,0,['r80' 'r756' 'r4979'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r80': 0.0, 'r756': 0.0, 'r4979': 0.0}"
LAS7,DPS1,91602,dim1,2021-05-12 23:59:59,4.38,not_defined,0,['r59' 'r80' 'r757' 'r4420' 'r4980'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r757': 0.0, 'r4420': 0.0, 'r4980': 0.0}"
LAS7,DPS1,91602,dim1,2021-05-12 23:59:59,4.38,not_defined,0,['r80' 'r757' 'r4980'],0.0,2021-05-11 05:00:00,0.0,0.0,0.0,"{'r80': 0.0, 'r757': 0.0, 'r4980': 0.0}"
LAS7,DPS1,91702,dim1,2021-05-12 23:59:59,4.19,not_defined,0,['r59' 'r80' 'r762' 'r4425' 'r4985'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r762': 0.0, 'r4425': 0.0, 'r4985': 0.0}"
LAS7,DPS1,91702,dim1,2021-05-12 23:59:59,4.19,not_defined,0,['r80' 'r762' 'r4985'],4.421068791578332,2021-05-11 05:00:00,1.2667816832450731e-08,1.1343105542389542e-09,4.421068777776205,"{'r80': 1.2667816832450731e-08, 'r762': 4.421068777776205, 'r4985': 1.1343105542389542e-09}"
LAS7,DPS1,91706,dim1,2021-05-12 23:59:59,4.24,not_defined,0,['r59' 'r80' 'r763' 'r4426' 'r4986'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r763': 0.0, 'r4426': 0.0, 'r4986': 0.0}"
LAS7,DPS1,91706,dim1,2021-05-12 23:59:59,4.24,not_defined,0,['r80' 'r763' 'r4986'],3.157906279698808,2021-05-11 05:00:00,2.058524186319915e-08,1.1421777960350173e-09,3.1579062579713884,"{'r80': 2.058524186319915e-08, 'r763': 3.1579062579713884, 'r4986': 1.1421777960350173e-09}"
LAS7,DPS1,91722,dim1,2021-05-12 23:59:59,4.2,not_defined,0,['r59' 'r80' 'r764' 'r4427' 'r4987'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r764': 0.0, 'r4427': 0.0, 'r4987': 0.0}"
LAS7,DPS1,91722,dim1,2021-05-12 23:59:59,4.2,not_defined,0,['r80' 'r764' 'r4987'],1.894743767819285,2021-05-11 05:00:00,1.3723477983684038e-08,1.1421778282334296e-09,1.8947437529536293,"{'r80': 1.3723477983684038e-08, 'r764': 1.8947437529536293, 'r4987': 1.1421778282334296e-09}"
LAS7,DPS1,91723,dim1,2021-05-12 23:59:59,4.2,not_defined,0,['r59' 'r80' 'r765' 'r4428' 'r4988'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r765': 0.0, 'r4428': 0.0, 'r4988': 0.0}"
LAS7,DPS1,91723,dim1,2021-05-12 23:59:59,4.2,not_defined,0,['r80' 'r765' 'r4988'],1.2631625118795233,2021-05-11 05:00:00,1.372348378897252e-08,1.150154989194884e-09,1.2631624970058848,"{'r80': 1.372348378897252e-08, 'r765': 1.2631624970058848, 'r4988': 1.150154989194884e-09}"
LAS7,DPS1,91731,dim1,2021-05-12 23:59:59,4.27,not_defined,0,['r59' 'r80' 'r766' 'r4429' 'r4989'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r766': 0.0, 'r4429': 0.0, 'r4989': 0.0}"
LAS7,DPS1,91731,dim1,2021-05-12 23:59:59,4.27,not_defined,0,['r80' 'r766' 'r4989'],1.2631625118795233,2021-05-11 05:00:00,3.2936538832386706e-08,1.134310639318176e-09,1.2631624778086739,"{'r80': 3.2936538832386706e-08, 'r766': 1.2631624778086739, 'r4989': 1.134310639318176e-09}"
LAS7,DPS1,91732,dim1,2021-05-12 23:59:59,4.26,not_defined,0,['r59' 'r80' 'r767' 'r4430' 'r4990'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r767': 0.0, 'r4430': 0.0, 'r4990': 0.0}"
LAS7,DPS1,91732,dim1,2021-05-12 23:59:59,4.26,not_defined,0,['r80' 'r767' 'r4990'],3.157906279698808,2021-05-11 05:00:00,2.744703161553543e-08,1.1421777960357783e-09,3.157906251109599,"{'r80': 2.744703161553543e-08, 'r767': 3.157906251109599, 'r4990': 1.1421777960357783e-09}"
LAS7,DPS1,91733,dim1,2021-05-12 23:59:59,4.29,not_defined,0,['r59' 'r80' 'r768' 'r4431' 'r4991'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r768': 0.0, 'r4431': 0.0, 'r4991': 0.0}"
LAS7,DPS1,91733,dim1,2021-05-12 23:59:59,4.29,not_defined,0,['r80' 'r768' 'r4991'],1.2631625118795233,2021-05-11 05:00:00,5.489456982095025e-08,1.150154989217595e-09,1.2631624558347987,"{'r80': 5.489456982095025e-08, 'r768': 1.2631624558347987, 'r4991': 1.150154989217595e-09}"
LAS7,DPS1,91741,dim1,2021-05-12 23:59:59,4.16,not_defined,0,['r59' 'r80' 'r769' 'r4432' 'r4992'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r769': 0.0, 'r4432': 0.0, 'r4992': 0.0}"
LAS7,DPS1,91741,dim1,2021-05-12 23:59:59,4.16,not_defined,0,['r80' 'r769' 'r4992'],2.5263250237590467,2021-05-11 05:00:00,1.0292598020150751e-08,1.1343105797569004e-09,2.5263250123321375,"{'r80': 1.0292598020150751e-08, 'r769': 2.5263250123321375, 'r4992': 1.1343105797569004e-09}"
LAS7,DPS1,91754,dim1,2021-05-12 23:59:59,4.33,not_defined,0,['r59' 'r80' 'r771' 'r4434' 'r4994'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r771': 0.0, 'r4434': 0.0, 'r4994': 0.0}"
LAS7,DPS1,91754,dim1,2021-05-12 23:59:59,4.33,not_defined,0,['r80' 'r771' 'r4994'],2.5263250237590467,2021-05-11 05:00:00,2.5263248579551663,1.1265507484104623e-09,1.646773325320013e-07,"{'r80': 2.5263248579551663, 'r771': 1.646773325320013e-07, 'r4994': 1.1265507484104623e-09}"
LAS7,DPS1,91755,dim1,2021-05-12 23:59:59,4.31,not_defined,0,['r59' 'r80' 'r772' 'r4435' 'r4995'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r772': 0.0, 'r4435': 0.0, 'r4995': 0.0}"
LAS7,DPS1,91755,dim1,2021-05-12 23:59:59,4.31,not_defined,0,['r80' 'r772' 'r4995'],2.5263250237590467,2021-05-11 05:00:00,1.6468753435499e-07,1.1343105797622473e-09,2.526324857937201,"{'r80': 1.6468753435499e-07, 'r772': 2.526324857937201, 'r4995': 1.1343105797622473e-09}"
LAS7,DPS1,91770,dim1,2021-05-12 23:59:59,4.29,not_defined,0,['r59' 'r80' 'r773' 'r4436' 'r4996'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r773': 0.0, 'r4436': 0.0, 'r4996': 0.0}"
LAS7,DPS1,91770,dim1,2021-05-12 23:59:59,4.29,not_defined,0,['r80' 'r773' 'r4996'],3.157906279698808,2021-05-11 05:00:00,5.489440285215381e-08,1.1343105678527457e-09,3.1579062236700945,"{'r80': 5.489440285215381e-08, 'r773': 3.1579062236700945, 'r4996': 1.1343105678527457e-09}"
LAS7,DPS1,91775,dim1,2021-05-12 23:59:59,4.27,not_defined,0,['r59' 'r80' 'r774' 'r4437' 'r4997'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r774': 0.0, 'r4437': 0.0, 'r4997': 0.0}"
LAS7,DPS1,91775,dim1,2021-05-12 23:59:59,4.27,not_defined,0,['r80' 'r774' 'r4997'],1.894743767819285,2021-05-11 05:00:00,3.293650541998795e-08,1.1113460148505028e-09,1.894743733771434,"{'r80': 3.293650541998795e-08, 'r774': 1.894743733771434, 'r4997': 1.1113460148505028e-09}"
LAS7,DPS1,91776,dim1,2021-05-12 23:59:59,4.29,not_defined,0,['r59' 'r80' 'r775' 'r4438' 'r4998'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r775': 0.0, 'r4438': 0.0, 'r4998': 0.0}"
LAS7,DPS1,91776,dim1,2021-05-12 23:59:59,4.29,not_defined,0,['r80' 'r775' 'r4998'],3.157906279698808,2021-05-11 05:00:00,5.489440285215254e-08,1.1265509759389272e-09,3.1579062236778546,"{'r80': 5.489440285215254e-08, 'r775': 3.1579062236778546, 'r4998': 1.1265509759389272e-09}"
LAS7,DPS1,91780,dim1,2021-05-12 23:59:59,4.27,not_defined,0,['r59' 'r80' 'r776' 'r4439' 'r4999'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r776': 0.0, 'r4439': 0.0, 'r4999': 0.0}"
LAS7,DPS1,91780,dim1,2021-05-12 23:59:59,4.27,not_defined,0,['r80' 'r776' 'r4999'],3.78948753563857,2021-05-11 05:00:00,3.293647202051809e-08,1.1265509681056691e-09,3.7894875015755467,"{'r80': 3.293647202051809e-08, 'r776': 3.7894875015755467, 'r4999': 1.1265509681056691e-09}"
LAS7,DPS1,91790,dim1,2021-05-12 23:59:59,4.23,not_defined,0,['r59' 'r80' 'r777' 'r4440' 'r5000'],0.0,2021-05-11 00:00:00,0.0,0.0,0.0,"{'r59': 0.0, 'r80': 0.0, 'r777': 0.0, 'r4440': 0.0, 'r5000': 0.0}"
